rep,stress,breadth,unit_share,unit_acceptance,total_completion
18,0.9,0.4,0.5437924453524586,0.4258824210366433,0.5457654327993082
18,0.9,0.6,0.6998972214490767,0.5686055952712677,0.6942266236059599
18,0.9,0.8,0.7383257549702684,0.7128850499583,0.7646325141184419
18,0.9,1.0,0.7821642288219869,0.8631663281586462,0.9178781379916815
19,0.1,0.4,0.026372731510203248,0.07754515873140247,0.78289804237778
19,0.1,0.6,0.015556919016033477,0.14351749311695888,0.9051364967478845
19,0.1,0.8,0.06619875774251163,0.24991391220594186,0.8826019261437262
19,0.1,1.0,0.09057357790324953,0.39700605204160044,0.9536018596459555
19,0.3,0.4,0.05265261149865083,0.15006083053956062,0.7742167913216612
19,0.3,0.6,0.11631361088170147,0.2558312702241757,0.76063422246345
19,0.3,0.8,0.2077414994174269,0.384088690811348,0.8133087805215519
19,0.3,1.0,0.25132345902658854,0.5685762083095833,0.9507045254312584
19,0.5,0.4,0.1633169713827716,0.24771730070058104,0.5946235262428579
19,0.5,0.6,0.26075159285719834,0.37853247856855815,0.705194217744668
19,0.5,0.8,0.32371029555427183,0.5468021516656861,0.779239896430211
19,0.5,1.0,0.48876600727015074,0.7120987181299674,0.9482660303519097
19,0.7,0.4,0.32890044598576423,0.353653753348781,0.5311419354754897
19,0.7,0.6,0.4631121400290561,0.4937308450998871,0.6333721175646726
19,0.7,0.8,0.565616218616749,0.6503920269153344,0.7482864406048427
19,0.7,1.0,0.679614146022671,0.8118715044106327,0.9270395731931228
19,0.9,0.4,0.5613205507669288,0.42172020691689743,0.513687726953181
19,0.9,0.6,0.6945194062796339,0.5702757804417437,0.556509761878057
19,0.9,0.8,0.7312712908189942,0.717662957452332,0.7999993262794866
19,0.9,1.0,0.8264582095486956,0.8651375499303742,0.9571017740463452
20,0.1,0.4,0.029360840715451916,0.08158894341003854,0.8339979188951139
20,0.1,0.6,0.03967916435217655,0.15446465170541276,0.8883573926086553
20,0.1,0.8,0.07338429350422015,0.25719399254982406,0.881796572955586
20,0.1,1.0,0.06601231992513712,0.3757338552491148,0.8955189594445477
20,0.3,0.4,0.08434612794469427,0.1474621274610279,0.7030101784406119
20,0.3,0.6,0.13382788861206432,0.2576465470146686,0.6971599085589294
20,0.3,0.8,0.18214682055198503,0.40180139044898155,0.8173878899636053
20,0.3,1.0,0.2671347483922434,0.5785081111646124,0.8461192578473119
20,0.5,0.4,0.19580060213349565,0.24576415423454046,0.617625298250771
20,0.5,0.6,0.30455287804660697,0.3831888764820983,0.6346080528054922
20,0.5,0.8,0.3575918683978797,0.5420388628366853,0.7147665164468123
20,0.5,1.0,0.47639636946367775,0.7065520791080854,0.8817160463827876
20,0.7,0.4,0.34940909686386223,0.3494669336078933,0.5578513149701259
20,0.7,0.6,0.4249866228450319,0.4921756433208522,0.6032120997734585
20,0.7,0.8,0.5648618337849651,0.6542390001093706,0.763624954646223
20,0.7,1.0,0.6474125691268375,0.8077043589058027,0.9414247743416256
20,0.9,0.4,0.5224605471725432,0.42123816975970485,0.4977617761040891
20,0.9,0.6,0.7699705649444697,0.5682092771858298,0.5933944491987687
20,0.9,0.8,0.6711807674244369,0.7127857061398616,0.7574365775876031
20,0.9,1.0,0.7484264443916795,0.8591731929931424,0.9823210592871993
21,0.1,0.4,0.021903471071693752,0.07952560560863471,0.8258851204483807
21,0.1,0.6,0.03513083669281164,0.1418258160649338,0.8815540789841516
21,0.1,0.8,0.0361109665053243,0.2542697197690686,0.8977040742221739
21,0.1,1.0,0.08439118277463405,0.37936455507013905,0.9904210833410806
21,0.3,0.4,0.05669522998229523,0.15315133890567678,0.7796641672778911
21,0.3,0.6,0.11043274648044113,0.25139714604827457,0.770431569440141
21,0.3,0.8,0.17951719801068086,0.3975505706016482,0.8541698806695359
21,0.3,1.0,0.2572586226895951,0.5731050523887545,0.9225832352890608
21,0.5,0.4,0.14845227707783637,0.23987310964951342,0.6686551592907519
21,0.5,0.6,0.279711831852319,0.3877440269494721,0.7467934050815765
21,0.5,0.8,0.3497084332556059,0.540035330004146,0.7940871650545801
21,0.5,1.0,0.4634906089618292,0.7138830720248937,0.8988609720388954
21,0.7,0.4,0.31368926201543484,0.34063073947276296,0.5277286783005045
21,0.7,0.6,0.5041988737876045,0.49502054393265366,0.6337859367393864
21,0.7,0.8,0.6219347545029233,0.6550504549117996,0.6885489673248745
21,0.7,1.0,0.5897855753023851,0.809909296998996,0.8426461916089765
21,0.9,0.4,0.614812509098586,0.42651706473353035,0.4834441542944619
21,0.9,0.6,0.7110355693666195,0.5706260272005378,0.5714169133763849
21,0.9,0.8,0.7131926657018403,0.7122764574250319,0.7723581125575179
21,0.9,1.0,0.7849209527008685,0.8614557162448531,0.9348028800256685
22,0.1,0.4,0.016268303165367495,0.07738010071874807,0.8867506013077705
22,0.1,0.6,0.04059137226864674,0.14998655539116135,0.8900848811719954
22,0.1,0.8,0.05615273218823526,0.24069593482474463,0.9652808822075257
22,0.1,1.0,0.1210661041310964,0.38839123232774864,0.955865947782945
22,0.3,0.4,0.05887356702449704,0.14943465342385223,0.8049442042585545
22,0.3,0.6,0.0928136723820364,0.2551246841346141,0.8142287768790843
22,0.3,0.8,0.23720991658533808,0.4020323600574904,0.8001391713135498
22,0.3,1.0,0.23952442926356649,0.5701639382553345,0.8601976475718306
22,0.5,0.4,0.1900337111503004,0.2457948541133918,0.6030719878291375
22,0.5,0.6,0.2731377455075269,0.37924605659092,0.6686261220785883
22,0.5,0.8,0.37917536889560877,0.535695704433252,0.8309088721148495
22,0.5,1.0,0.45052228685526574,0.7185165586712804,0.8870811797770642
22,0.7,0.4,0.37656898284977147,0.34701633791229913,0.5167250334542887
22,0.7,0.6,0.45139795716186887,0.49494809361223735,0.6739709342575905
22,0.7,0.8,0.5771192990819564,0.6487753785658433,0.7724545478913905
22,0.7,1.0,0.651307497364397,0.812478946702162,0.9519780265105156
22,0.9,0.4,0.5154081247122249,0.42235604520505704,0.5034049285987314
22,0.9,0.6,0.7026447911969541,0.571051102188821,0.6280825529113541
22,0.9,0.8,0.7459790100785699,0.7136643354008524,0.7684332749526086
22,0.9,1.0,0.7649697456635287,0.8607666095587757,0.963976088241428
23,0.1,0.4,0.02117880122049578,0.08047029307710696,0.7723456855419643
23,0.1,0.6,0.040088482358280955,0.14112374804394312,0.8707337962584999
23,0.1,0.8,0.057681913004877725,0.254788932340081,0.9460265237521147
23,0.1,1.0,0.09894383507489278,0.38492509094919486,0.8696984131786033
23,0.3,0.4,0.06911012506224828,0.1460573143010985,0.7847561153098647
23,0.3,0.6,0.11546401198516947,0.2484367204515906,0.7473938903073784
23,0.3,0.8,0.21578772075583655,0.3968486543712564,0.7728494874954462
23,0.3,1.0,0.23882981683287596,0.5611473652753136,0.86454569428223
23,0.5,0.4,0.1560519564593276,0.24585300382834024,0.5957831948447134
23,0.5,0.6,0.2526448263088422,0.3771404416407305,0.7002064004626706
23,0.5,0.8,0.30761971132567983,0.5465612466004202,0.7603102977593367
23,0.5,1.0,0.4010834667953861,0.7194282424618362,0.8976323489213589
23,0.7,0.4,0.3417078598363478,0.34288793078877894,0.5178727060379814
23,0.7,0.6,0.49751078442378005,0.4930111649506494,0.6130354188824848
23,0.7,0.8,0.514848340248933,0.646181649503322,0.7112784260299327
23,0.7,1.0,0.6208105873565323,0.8126144083596717,0.866359718066483
23,0.9,0.4,0.4869601463939624,0.4193336100403264,0.5175977548226467
23,0.9,0.6,0.7089311585413816,0.5677463549903662,0.6126803795696066
23,0.9,0.8,0.7318004566128826,0.7136630680196269,0.7521114243453514
23,0.9,1.0,0.7435941049962097,0.8609767066026649,0.9462260869062236
24,0.1,0.4,0.014764775112028393,0.08077251274049438,0.8519635069416236
24,0.1,0.6,0.037683652613243704,0.14690099797923983,0.8695006621615988
24,0.1,0.8,0.05962358770355022,0.24697516009676165,0.882807014754589
24,0.1,1.0,0.06840326694052473,0.3792961268491211,0.9314082593233038
24,0.3,0.4,0.07057316409174318,0.1478487405230973,0.7071322298400813
24,0.3,0.6,0.10611968873418046,0.24124894305211356,0.7334415265205099
24,0.3,0.8,0.20519416452787678,0.3978070052555496,0.8063236445904625
24,0.3,1.0,0.20364350961661765,0.5600054138659393,0.8622179245726933
24,0.5,0.4,0.18940543691354608,0.24738504212964266,0.6249851150726307
24,0.5,0.6,0.23495904492599723,0.37476851874383915,0.7064605337499733
24,0.5,0.8,0.35019638393375585,0.5408990059446783,0.7482933383169088
24,0.5,1.0,0.32423278769581637,0.7141095684384892,0.9211132336776229
24,0.7,0.4,0.344867699779421,0.34427995247271076,0.5212833000853366
24,0.7,0.6,0.44902541640553556,0.48995726094120856,0.6296075289347857
24,0.7,0.8,0.5890233064050321,0.6457686441540683,0.788753760537257
24,0.7,1.0,0.6656305678741451,0.8061716607761085,0.8627828894698271
24,0.9,0.4,0.5940447988116319,0.42507141359373296,0.4376844312442278
24,0.9,0.6,0.6093123252087302,0.5694218248836674,0.6552051045066571
24,0.9,0.8,0.7775247414721234,0.7178123695224055,0.7061725936365033
24,0.9,1.0,0.8510079684317966,0.8625225688427398,0.9121642266598287
25,0.1,0.4,0.03170238837855062,0.07883715089316148,0.8382431307567422
25,0.1,0.6,0.04458141001957346,0.1418415891844964,0.8593562831931454
25,0.1,0.8,0.04224741421415852,0.24435716200237165,0.9114022155317993
25,0.1,1.0,0.09972073077477811,0.38096065003740764,0.9454781107518977
25,0.3,0.4,0.06200211757998764,0.1477093072443878,0.7906943180815963
25,0.3,0.6,0.10534976544659679,0.25767851455142454,0.7823362914364167
25,0.3,0.8,0.1786761810666864,0.39922116971498517,0.7902447064802693
25,0.3,1.0,0.23706238693347423,0.5519285164266433,0.8489358875862837
25,0.5,0.4,0.15602764925913506,0.2507024089647947,0.5541095910015859
25,0.5,0.6,0.27306327528610236,0.393131282734733,0.7018902522407418
25,0.5,0.8,0.3517329341438273,0.5449594764948268,0.807931715267474
25,0.5,1.0,0.5116288804540835,0.7200466013995678,0.8468184584588173
25,0.7,0.4,0.36665103206594374,0.34898706749376296,0.5224455826145116
25,0.7,0.6,0.4056096320727835,0.4873161106046637,0.656307705051705
25,0.7,0.8,0.548325017405186,0.6486955018615789,0.7663813208802347
25,0.7,1.0,0.628199145355439,0.8079570327812392,0.845323500822041
25,0.9,0.4,0.5534459109675098,0.4218986379017202,0.5029859431524144
25,0.9,0.6,0.6027089035840876,0.5692532015895224,0.6444056188910554
25,0.9,0.8,0.6970261957608738,0.715600730062049,0.7571529748710527
25,0.9,1.0,0.8201403126260359,0.8612859525631734,0.9348854744065442
26,0.1,0.4,0.014250000301163707,0.07709375507573817,0.956262296986098
26,0.1,0.6,0.04752647158112238,0.14815151232439908,0.8448006491503347
26,0.1,0.8,0.06995035987669385,0.25600941362845064,0.8920104709009554
26,0.1,1.0,0.08074933988043394,0.3871492796396234,0.9777280624793256
26,0.3,0.4,0.07508029800202352,0.15505575061075066,0.7049199982478801
26,0.3,0.6,0.09608752121183398,0.24851467563464932,0.7948818479238565
26,0.3,0.8,0.16374712855191925,0.38882086442693903,0.8696751035723316
26,0.3,1.0,0.277578415637098,0.5597626344880056,0.8599343994053441
26,0.5,0.4,0.13549455029228843,0.24906465728973962,0.7507082214106775
26,0.5,0.6,0.21004598404712088,0.3773648754792987,0.7275722264136394
26,0.5,0.8,0.35571787839775815,0.5378577047982499,0.7815458226140786
26,0.5,1.0,0.44327072149485597,0.7086933982218718,0.9283759717296773
26,0.7,0.4,0.32121966005505087,0.34453980910260185,0.5738972555429587
26,0.7,0.6,0.43912477831458535,0.4865370581501519,0.6714297940468532
26,0.7,0.8,0.5496330503633396,0.6518811200058038,0.7806722927379656
26,0.7,1.0,0.6227129126046376,0.8112890883135853,0.9032941194389666
26,0.9,0.4,0.5276757948279128,0.4236247030705864,0.5234702037227781
26,0.9,0.6,0.6404443622231241,0.5687399252033568,0.574373481926369
26,0.9,0.8,0.7365169179704173,0.7167924653159758,0.7703091150791178
26,0.9,1.0,0.7424432746640527,0.860683655288071,0.9873531559680137
27,0.1,0.4,0.015645280349821353,0.07799687835342374,0.872803081272745
27,0.1,0.6,0.04956321756266804,0.14355473406261807,0.8792917002266518
27,0.1,0.8,0.041113092180592226,0.24824231801942723,0.9330956308312962
27,0.1,1.0,0.0851620647721386,0.3723916244531202,0.9047243366428747
27,0.3,0.4,0.0752083170862118,0.14624491416633179,0.7637267804619394
27,0.3,0.6,0.1314850092865578,0.2535115524346608,0.7099340939639874
27,0.3,0.8,0.12885929375559968,0.40685537906778535,0.8920676314421302
27,0.3,1.0,0.24189019889038385,0.5823877112444958,0.8598475890168165
27,0.5,0.4,0.2085346330766273,0.2402670854117867,0.5609467073309994
27,0.5,0.6,0.23071028569427726,0.3798927880772257,0.7153184362765974
27,0.5,0.8,0.3805373184718711,0.543011347712842,0.7339090921800244
27,0.5,1.0,0.4231395320077507,0.7161342945855624,0.8206909061927339
27,0.7,0.4,0.3447052483815236,0.34687576673796533,0.5332888230989634
27,0.7,0.6,0.43583778724658145,0.5001903281122254,0.6449835044213962
27,0.7,0.8,0.527719919336482,0.6492494571580115,0.7802934879762911
27,0.7,1.0,0.6264719797796215,0.8131074059233725,0.931127824567846
27,0.9,0.4,0.5445332809835749,0.42751987489668086,0.486018547023044
27,0.9,0.6,0.6077183007758288,0.5682969570304112,0.656994979695718
27,0.9,0.8,0.7138103114354714,0.7117789318936011,0.8078653584665463
27,0.9,1.0,0.7110559200285504,0.8616773060662933,0.9404816895564141
28,0.1,0.4,0.015588307028335835,0.07984515239542052,0.878897624101328
28,0.1,0.6,0.02349878225003957,0.13873100388020604,0.9112274160338928
28,0.1,0.8,0.0627865837404854,0.24657248786491642,0.8855883443370353
28,0.1,1.0,0.10832131484437608,0.39438613171290593,0.9276612022761738
28,0.3,0.4,0.056785578697223844,0.14716969019616494,0.7860560814784234
28,0.3,0.6,0.09703679945946767,0.25117156547106406,0.8501009156972635
28,0.3,0.8,0.16444599730411164,0.38573989940450865,0.7951844253749343
28,0.3,1.0,0.26353965003550867,0.5615436246841057,0.7876498739181396
28,0.5,0.4,0.16197490099209474,0.24910681445745098,0.6326839951735161
28,0.5,0.6,0.23682953520888309,0.3818663591767864,0.7152112136869773
28,0.5,0.8,0.37832880910989614,0.5392339401127646,0.786937206445228
28,0.5,1.0,0.4212200000417216,0.7171237638108948,0.9551878028634913
28,0.7,0.4,0.33963743923016254,0.34069056014121313,0.5240171654748417
28,0.7,0.6,0.4807663517892116,0.4936150488799728,0.6232879808769513
28,0.7,0.8,0.5114952418962545,0.6499058809101543,0.860826372944542
28,0.7,1.0,0.5435124949191763,0.8127762507932851,0.9590630956015419
28,0.9,0.4,0.5252585796365947,0.42755212145530774,0.4861833282551787
28,0.9,0.6,0.616537045369152,0.5684841444696807,0.5977511464969362
28,0.9,0.8,0.7284566921837349,0.7191112789026217,0.7382538555371816
28,0.9,1.0,0.7730128090021152,0.8631369341742147,0.9288417470931531
29,0.1,0.4,0.019944344718192786,0.0778689412929957,0.9182601570032763
29,0.1,0.6,0.02908479144738571,0.14733523334038046,0.9326384942492649
29,0.1,0.8,0.06791225217426296,0.23754913356371657,0.9293796024465184
29,0.1,1.0,0.1125517835809195,0.39070022432450685,0.9243114958645747
29,0.3,0.4,0.0796803356190104,0.14809751987106548,0.7169913340099672
29,0.3,0.6,0.1147860768364776,0.25515549232889395,0.7518404308342785
29,0.3,0.8,0.16219955674178826,0.37942223880171166,0.8822214526097248
29,0.3,1.0,0.2440577503980826,0.5760664972817915,0.8262606366737687
29,0.5,0.4,0.17317785809246067,0.2521036832410116,0.633017727437645
29,0.5,0.6,0.2551496909135898,0.3804019865034637,0.6921045577632022
29,0.5,0.8,0.3469626437388025,0.5399609817106971,0.7911747057511916
29,0.5,1.0,0.5070116544154992,0.7107870068144327,0.8696425401161677
29,0.7,0.4,0.35661082767771946,0.3494644432110114,0.5411222512186793
29,0.7,0.6,0.47532278020033314,0.5026598026846388,0.6444280669792462
29,0.7,0.8,0.6154375880380025,0.6527924969962837,0.7749857043026471
29,0.7,1.0,0.664328898652233,0.8130435002133048,0.899875428900583
29,0.9,0.4,0.535475145673047,0.42275867024739056,0.4488196081119843
29,0.9,0.6,0.7453975598479344,0.5633529952610364,0.5746502635385475
29,0.9,0.8,0.6815814033093874,0.7160505817104278,0.8247412903917547
29,0.9,1.0,0.7989530990137187,0.861683404609137,0.9580631554993723
30,0.1,0.4,0.01848938205197632,0.07716873021170499,0.9471919590805299
30,0.1,0.6,0.030695009907522722,0.14525613377110572,0.9089744669764629
30,0.1,0.8,0.0529939910333889,0.25109410051330794,0.8980400004397388
30,0.1,1.0,0.07269055425829474,0.3896278343031423,0.8949883160198979
30,0.3,0.4,0.07832726061515827,0.15123621829288925,0.6828571559409103
30,0.3,0.6,0.10447571666998856,0.2410200879636649,0.7696575260207813
30,0.3,0.8,0.14069783827398713,0.39741963153895127,0.8444530427349781
30,0.3,1.0,0.18090833327197384,0.5617972161898814,0.9166146676966396
30,0.5,0.4,0.17776827203341639,0.2412242397283994,0.6027607094503431
30,0.5,0.6,0.29110987036518676,0.38454087465132225,0.6445651432586047
30,0.5,0.8,0.37299258816316794,0.5450386002956732,0.7380816250858587
30,0.5,1.0,0.4519458422101484,0.7189930704222217,0.8807775772529473
30,0.7,0.4,0.2818032934150873,0.34907016795959384,0.5626909329822698
30,0.7,0.6,0.42899528653525004,0.49501130170336943,0.6308918262763719
30,0.7,0.8,0.5102251169737811,0.650858436169051,0.7496032245096459
30,0.7,1.0,0.6579076260469493,0.8157002037528652,0.9242090414989185
30,0.9,0.4,0.5527976027506087,0.4256879663923933,0.45797394681265924
30,0.9,0.6,0.6591324542504383,0.5738290693517377,0.6002948248871572
30,0.9,0.8,0.6820274168670569,0.7137063082373111,0.7230108250210685
30,0.9,1.0,0.8174669037352269,0.8611740914732829,0.9497893120187508
31,0.1,0.4,0.017732707122466815,0.07949061497786987,0.8829016685048294
31,0.1,0.6,0.032780415749046436,0.1450292723351525,0.9906075011996651
31,0.1,0.8,0.0743734092972454,0.2380188397620714,0.8573901587059524
31,0.1,1.0,0.11310274735913761,0.3730831769536258,0.8782449860781418
31,0.3,0.4,0.09350893562608448,0.15316615737926464,0.6970082569429016
31,0.3,0.6,0.12994469419842777,0.26918852628110507,0.7066568320982334
31,0.3,0.8,0.1613030338485337,0.3944797450338991,0.8907543700382985
31,0.3,1.0,0.24832737364565796,0.5562323476826774,0.8588469449089868
31,0.5,0.4,0.16783291058261623,0.23855471495685,0.6004007870421788
31,0.5,0.6,0.2554350412098036,0.38446979891799643,0.7033673799742675
31,0.5,0.8,0.2854102810335483,0.5391171539964412,0.7983565479344099
31,0.5,1.0,0.39541073302408375,0.7104896987046605,0.883352347833596
31,0.7,0.4,0.3540590272511161,0.33860281013837407,0.5507036016114201
31,0.7,0.6,0.44934557339057046,0.492630050256405,0.6600534039798427
31,0.7,0.8,0.5391233510686223,0.6499940824832848,0.758677459084738
31,0.7,1.0,0.6106067712789626,0.8029913119577863,0.8487477565431243
31,0.9,0.4,0.5945206363229023,0.4206138320399062,0.4036291976581334
31,0.9,0.6,0.6742932423444618,0.5713716870368798,0.5790494879119471
31,0.9,0.8,0.7244790770425675,0.717488441861804,0.7469812123912265
31,0.9,1.0,0.7934857644132817,0.861477989433618,0.9405505142979445
32,0.1,0.4,0.014655456202871012,0.07894333932183521,0.8766103810677781
32,0.1,0.6,0.05442451195984466,0.14488864243010977,0.8536839319184731
32,0.1,0.8,0.05008005571884522,0.24719517531981372,0.9105755263215244
32,0.1,1.0,0.11721130625466608,0.3707531971191743,0.8953422625168567
32,0.3,0.4,0.06811345888522327,0.1448415549848933,0.6991957668800497
32,0.3,0.6,0.10079023701061787,0.25470482637603514,0.7584320955457404
32,0.3,0.8,0.18352650668061143,0.3990825571849379,0.7990401152918855
32,0.3,1.0,0.1738599547882388,0.5664043449939729,0.9336714340086274
32,0.5,0.4,0.17556117405977084,0.24218691644663956,0.5782724303087754
32,0.5,0.6,0.25023089282881417,0.3945145318352057,0.7338793239630398
32,0.5,0.8,0.3917034219896617,0.5427932297013683,0.7608113054108168
32,0.5,1.0,0.4593176957089964,0.716472855529976,0.8843215116756586
32,0.7,0.4,0.2996804867670196,0.34340212131534315,0.5724892068090562
32,0.7,0.6,0.4717680495686864,0.4992351207409632,0.6365401758654282
32,0.7,0.8,0.5952675011542846,0.650931096369507,0.7146434027471904
32,0.7,1.0,0.5900681943219371,0.8088282950524787,0.8926358340644956
32,0.9,0.4,0.5132238479927821,0.41892812212668173,0.46840313972145453
32,0.9,0.6,0.6967353336298037,0.5699985533235884,0.5661612700182735
32,0.9,0.8,0.7950244049529612,0.7193136556463919,0.7448492448865396
32,0.9,1.0,0.7509375576653783,0.8634283858448004,0.9172037627858315
33,0.1,0.4,0.021036086483727415,0.07578350555592961,0.8302069814533979
33,0.1,0.6,0.05087911252257288,0.14045433022032386,0.8214036315782278
33,0.1,0.8,0.05422739225786097,0.24671150185147434,0.8685333494048554
33,0.1,1.0,0.08758032938208318,0.36779605503414287,0.8913461366514731
33,0.3,0.4,0.07901380120310522,0.1489014847508654,0.7093787474726339
33,0.3,0.6,0.11274205066064547,0.25130112743053606,0.7529090234344731
33,0.3,0.8,0.1586471919968187,0.3853078970311976,0.7838486330514111
33,0.3,1.0,0.25148781602222664,0.5578786667082437,0.9036543635547659
33,0.5,0.4,0.18015908348204732,0.23541377480929046,0.6263129472993909
33,0.5,0.6,0.2328471927416365,0.36686558731780444,0.6946393359736217
33,0.5,0.8,0.3430887438799508,0.5331153813419854,0.7441322100810955
33,0.5,1.0,0.4173693329567751,0.714081181137381,0.8951464300999125
33,0.7,0.4,0.41344168336706016,0.34516099740522277,0.4186435951726839
33,0.7,0.6,0.4440699362856347,0.4924502018818443,0.6667854432149354
33,0.7,0.8,0.5586058292123847,0.6500383342373649,0.8296176645730052
33,0.7,1.0,0.633706584561738,0.8068907133173443,0.8550449542385566
33,0.9,0.4,0.5454850773040264,0.4192550514307066,0.5682864913565963
33,0.9,0.6,0.6633306583526997,0.5670463410528417,0.5558240568910341
33,0.9,0.8,0.775932883269233,0.7175640313022582,0.7654694656712513
33,0.9,1.0,0.8593254568177378,0.86186255313167,0.90368174100418
34,0.1,0.4,0.013831437036735414,0.07960863544729173,0.898559812113049
34,0.1,0.6,0.03794505642867639,0.1496583757843548,0.8923445700007242
34,0.1,0.8,0.0521634904303412,0.24495557520660402,0.9208517096780099
34,0.1,1.0,0.08204118351570701,0.39135716173720664,0.909265182574166
34,0.3,0.4,0.068053609110536,0.1455341407674133,0.6992317650858412
34,0.3,0.6,0.15012427475741474,0.26206472407867887,0.713726980972017
34,0.3,0.8,0.18370675223032004,0.3973257238199375,0.8404371215384092
34,0.3,1.0,0.19213791498118063,0.5685189016471222,0.8871008488834772
34,0.5,0.4,0.15213187504932743,0.243286464177676,0.6655099712721285
34,0.5,0.6,0.225574665458799,0.3723878071297908,0.6889550247149052
34,0.5,0.8,0.3636229358432399,0.5497429018361685,0.7686954339315739
34,0.5,1.0,0.41005860697951474,0.7063196467755758,0.9356491982075783
34,0.7,0.4,0.3644936772793955,0.33805360668030693,0.5301833507921672
34,0.7,0.6,0.4257229123509199,0.4935788693189482,0.6431125712514343
34,0.7,0.8,0.5145430722279231,0.6539812334300928,0.7557418345897438
34,0.7,1.0,0.6289913550333768,0.8101691698847502,0.8608305914743144
34,0.9,0.4,0.5382482707170573,0.4245763029898735,0.5057791567142359
34,0.9,0.6,0.6471366849274043,0.5672093003792397,0.6153507571287785
34,0.9,0.8,0.6783158074659278,0.7172402075993844,0.7920982440776096
34,0.9,1.0,0.7619775059843068,0.861048219916253,0.8983641743135773
35,0.1,0.4,0.019667411757549536,0.07875951542945006,0.893875555962146
35,0.1,0.6,0.023990556134932995,0.14466756784937063,0.9669251433482857
35,0.1,0.8,0.05763063126935236,0.26276922935173064,0.9251574597074939
35,0.1,1.0,0.10539367477807704,0.3870846891615214,0.8858196965268834
35,0.3,0.4,0.08038392586239301,0.14888861050078814,0.6819816973630373
35,0.3,0.6,0.12173819098772416,0.2505783457277947,0.7521098486590752
35,0.3,0.8,0.16132204726593513,0.3848059282706385,0.8176747005815005
35,0.3,1.0,0.24579088070982336,0.5698188142881201,0.9489095110107466
35,0.5,0.4,0.14653098392947683,0.24247324192642036,0.6491502510056544
35,0.5,0.6,0.3000456455689183,0.379549872141744,0.5835600521723578
35,0.5,0.8,0.3048058558849746,0.5386582814602682,0.795151175533519
35,0.5,1.0,0.408994540897811,0.7146179851273007,0.8749578170198236
35,0.7,0.4,0.3509965747211887,0.34905428373518516,0.5917782236382153
35,0.7,0.6,0.5166276857261639,0.4916160923293725,0.6376591913843763
35,0.7,0.8,0.5098088812155425,0.6472595238838591,0.8146195294985676
35,0.7,1.0,0.5962748299703695,0.8084142236370246,0.9016774570208074
35,0.9,0.4,0.6367135096299297,0.4234741756844125,0.41460428078969125
35,0.9,0.6,0.6257442253679788,0.565402188023794,0.6361443870971016
35,0.9,0.8,0.7411589607599898,0.7168233387492582,0.7834923239355333
35,0.9,1.0,0.8121983911144781,0.8614324336308288,0.9197754494617142
36,0.1,0.4,0.015511869141181736,0.07980619897862266,0.8632380226933329
36,0.1,0.6,0.04899511233270209,0.13903874864513854,0.8384920177908375
36,0.1,0.8,0.07501440868794494,0.24781572752353087,0.8987992766974794
36,0.1,1.0,0.09175180730841014,0.37973046578117675,0.9744618611870302
36,0.3,0.4,0.06995942776129843,0.14719314391132512,0.6990237539849811
36,0.3,0.6,0.12264436740964307,0.24948249969036712,0.7460333186242565
36,0.3,0.8,0.16178512235285494,0.3983247689514489,0.811444058302081
36,0.3,1.0,0.2434255679459462,0.5657374075188966,0.8517067742373434
36,0.5,0.4,0.16687678754762958,0.25209505019497036,0.6317347446745828
36,0.5,0.6,0.20119684927452033,0.3698902574910221,0.6847316291888819
36,0.5,0.8,0.34107857127264113,0.5367662467914441,0.8016238491213882
36,0.5,1.0,0.45413802860803976,0.717285066033434,0.8914291702140258
36,0.7,0.4,0.34080520821599547,0.34199383181511367,0.49656929761066076
36,0.7,0.6,0.46547787827312226,0.4933969652942997,0.6900588888266583
36,0.7,0.8,0.5339361724483924,0.6548275139913703,0.7428892298435966
36,0.7,1.0,0.6047484069271453,0.8050101388618186,0.8586759068237902
36,0.9,0.4,0.5374960953333793,0.4250490185412408,0.5386715249787589
36,0.9,0.6,0.731008650723364,0.569260242970545,0.6211961326895297
36,0.9,0.8,0.7253123088739296,0.7161953774111008,0.7545795363016011
36,0.9,1.0,0.7815207770897488,0.8582320562930584,0.974539123369305
37,0.1,0.4,0.031092744019272502,0.08005016315781636,0.8330067561542989
37,0.1,0.6,0.02428636636534734,0.14451872395322873,0.9621670971616738
37,0.1,0.8,0.06521868623951085,0.24720513964708618,0.8641991319744312
37,0.1,1.0,0.08946547571943957,0.39442396154655407,0.9035354286247609
37,0.3,0.4,0.07665369810248349,0.14824779268014848,0.6664713513234662
37,0.3,0.6,0.1334464460844769,0.2549166765820965,0.7622385443376287
37,0.3,0.8,0.20965782099511285,0.40084079663180516,0.8151110755652381
37,0.3,1.0,0.21111825465473008,0.5704262249293044,0.8880887421107388
37,0.5,0.4,0.14236816734110314,0.2385762575687218,0.6501991228874944
37,0.5,0.6,0.2799130461611154,0.387342852430213,0.6875178176624015
37,0.5,0.8,0.40457805631300875,0.5440546084214964,0.8131343599411558
37,0.5,1.0,0.49941683224050176,0.7092636378947569,0.8441041967264011
37,0.7,0.4,0.3835327764589478,0.34122560846202826,0.5309383343216592
37,0.7,0.6,0.432029268926368,0.4898825660116924,0.6093015534017197
37,0.7,0.8,0.5103907542758026,0.6484496609000108,0.7760881123219586
37,0.7,1.0,0.6329784457578929,0.8122389243590389,0.8939808001712135
